row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
blimp_013,blimp,Blimp,"A night-sign blimp with a rounded envelope, a short gondola, a side propeller nacelle on each side, and a cruciform tail with tall end fins, plus a small wheeled landing gear under the gondola. the nacelles stay visibly bolted or bracketed to the hull sides rather than floating beside it, and the gear remains a real supported undercarriage attached to the gondola structure. The propellers rotate continuously on their shafts, the rudder surfaces pivot on vertical hinges, and the elevator surfaces pivot on horizontal hinges, and the landing wheels rotate continuously on their axle. Event-airship scale.",openai,gpt-5.4,high,170,,strict,a night sign blimp with a 5-1
blimp_014,blimp,Blimp,"A night-sign blimp with a rounded envelope, a short gondola, a side propeller nacelle on each side, and a cruciform tail with tall end fins, plus vectoring engine pylons beside the gondola. the nacelles stay visibly bolted or bracketed to the hull sides rather than floating beside it, and the engine pods stay visibly carried by those pylons. The propellers rotate continuously on their shafts, the rudder surfaces pivot on vertical hinges, and the elevator surfaces pivot on horizontal hinges, and the engine pods rotate on short pivots at the pylon ends. Event-airship scale.",openai,gpt-5.4,high,170,,strict,a night sign blimp with a 5-2
blimp_015,blimp,Blimp,"A night-sign blimp with a rounded envelope, a short gondola, a side propeller nacelle on each side, and a cruciform tail with tall end fins, plus a rear mooring wheel under the gondola tail. the nacelles stay visibly bolted or bracketed to the hull sides rather than floating beside it, and the wheel sits in a short support fork under the cabin. The propellers rotate continuously on their shafts, the rudder surfaces pivot on vertical hinges, and the elevator surfaces pivot on horizontal hinges, and the mooring wheel rotates continuously on its small axle. Event-airship scale.",openai,gpt-5.4,high,170,,strict,a night sign blimp with a 5-3
blimp_016,blimp,Blimp,"A rescue-service blimp with a long hull, a medium gondola, twin propulsion pods, and a reinforced cruciform tail, plus a small wheeled landing gear under the gondola. the rear tail surfaces are thick enough to read as real aerodynamic panels instead of paper-thin fins, and the gear remains a real supported undercarriage attached to the gondola structure. The propellers rotate continuously on their pod shafts, the rudder panel rotates on a vertical tail hinge, and the elevator panels rotate on horizontal hinges at the horizontal fin roots, and the landing wheels rotate continuously on their axle. Emergency-service airship scale.",openai,gpt-5.4,high,170,,strict,a rescue service blimp with a 6-1
blimp_017,blimp,Blimp,"A rescue-service blimp with a long hull, a medium gondola, twin propulsion pods, and a reinforced cruciform tail, plus vectoring engine pylons beside the gondola. the rear tail surfaces are thick enough to read as real aerodynamic panels instead of paper-thin fins, and the engine pods stay visibly carried by those pylons. The propellers rotate continuously on their pod shafts, the rudder panel rotates on a vertical tail hinge, and the elevator panels rotate on horizontal hinges at the horizontal fin roots, and the engine pods rotate on short pivots at the pylon ends. Emergency-service airship scale.",openai,gpt-5.4,high,170,,strict,a rescue service blimp with a 6-2
blimp_018,blimp,Blimp,"A rescue-service blimp with a long hull, a medium gondola, twin propulsion pods, and a reinforced cruciform tail, plus a rear mooring wheel under the gondola tail. the rear tail surfaces are thick enough to read as real aerodynamic panels instead of paper-thin fins, and the wheel sits in a short support fork under the cabin. The propellers rotate continuously on their pod shafts, the rudder panel rotates on a vertical tail hinge, and the elevator panels rotate on horizontal hinges at the horizontal fin roots, and the mooring wheel rotates continuously on its small axle. Emergency-service airship scale.",openai,gpt-5.4,high,170,,strict,a rescue service blimp with a 6-3
blimp_019,blimp,Blimp,"A communications blimp with a cigar envelope, a rectangular equipment gondola, side engine pods, and a four-fin tail, plus a small wheeled landing gear under the gondola. the equipment gondola remains a distinct suspended body under the hull centerline, and the gear remains a real supported undercarriage attached to the gondola structure. The two propellers spin continuously on their local shaft axes, the vertical tail rudder rotates on a hinge line at the fin trailing edge, and the horizontal control surfaces rotate on horizontal tail hinges, and the landing wheels rotate continuously on their axle. Utility communications airship scale.",openai,gpt-5.4,high,170,,strict,a communications blimp with a cigar 7-1
blimp_020,blimp,Blimp,"A communications blimp with a cigar envelope, a rectangular equipment gondola, side engine pods, and a four-fin tail, plus vectoring engine pylons beside the gondola. the equipment gondola remains a distinct suspended body under the hull centerline, and the engine pods stay visibly carried by those pylons. The two propellers spin continuously on their local shaft axes, the vertical tail rudder rotates on a hinge line at the fin trailing edge, and the horizontal control surfaces rotate on horizontal tail hinges, and the engine pods rotate on short pivots at the pylon ends. Utility communications airship scale.",openai,gpt-5.4,high,170,,strict,a communications blimp with a cigar 7-2
blimp_021,blimp,Blimp,"A communications blimp with a cigar envelope, a rectangular equipment gondola, side engine pods, and a four-fin tail, plus a rear mooring wheel under the gondola tail. the equipment gondola remains a distinct suspended body under the hull centerline, and the wheel sits in a short support fork under the cabin. The two propellers spin continuously on their local shaft axes, the vertical tail rudder rotates on a hinge line at the fin trailing edge, and the horizontal control surfaces rotate on horizontal tail hinges, and the mooring wheel rotates continuously on its small axle. Utility communications airship scale.",openai,gpt-5.4,high,170,,strict,a communications blimp with a cigar 7-3
standing_desk_with_synchronous_telescoping_legs_and_articulated_controls_001,standing_desk_with_synchronous_telescoping_legs_and_articulated_controls,Standing desk with synchronous telescoping legs and articulated controls,"A two-leg office standing desk with a rectangular top, twin lifting columns, a crossbeam frame, and a handset under the front edge, plus a four-button keypad handset. the two inner lift stages are matched supports for the same desktop and stay aligned with one another, and the buttons are discrete parts in the handset face. Both lift stages slide prismatically within their outer leg columns as one synchronous height system, and the handset buttons articulate independently as small prismatic push controls. Office desk scale.",openai,gpt-5.4,high,180,,strict,a two leg office standing desk 1-1
