row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label
g55c_0082_overbed_table_0210f0a2,overbed_table,Overbed table,"A pneumatic-lift overbed table with a rolling C-base, a rectangular tray, a gas-spring column cover, and a paddle release beneath the right side, plus a chart clip bar at the tray edge. the support stack stays visibly nested rather than collapsing into one solid post, and the clip bar is carried by two short supports instead of being fused into the top surface. The lift column slides prismatically within the outer sleeve, the tray rotates on a tilt hinge at the column head, the release paddle rotates on a short pivot, and the four casters spin continuously on their axles, and the clip bar rotates on a narrow hinge line along the tray rim. Clinical room scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0083_conventional_oven_with_dropdown_door_b4cbbbc9,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A rotisserie countertop oven with a wide rectangular housing, a front drop-down door, and a rotating rotisserie spit inside. The door drops on a revolute hinge at its bottom horizontal edge. The rotisserie spit rotates continuously about its horizontal axis inside the oven.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0084_wall_safe_with_hinged_door_and_dial_512a3989,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A flush wall safe with a square body, a left-hinged door, a round dial above a T-handle, and a shallow interior shelf. The door rotates on a vertical revolute hinge at the left edge, the round dial rotates continuously about its center axis, and the T-handle rotates on a short horizontal shaft through the door face.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0085_orchestra_style_music_stand_fc719201,orchestra_style_music_stand,Orchestra Style Music Stand,"An orchestra music stand with a tripod base, a square telescoping stem, and a rectangular tray with a hinged lower retaining lip. The tray rotates on a horizontal tilt axis at the stem head, the stem slides prismatically within the lower sleeve, and the lower retaining lip rotates on a long horizontal hinge at the tray front edge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0086_telescoping_boom_680c53eb,telescoping_boom,Telescoping boom,A side-wall telescoping boom. A grounded side support carries an outer sleeve and smaller inner sections projecting forward in sequence. The sections are serial prismatic joints along the boom direction.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_0087_cannon_4260fcc3,cannon,Cannon,"A naval-style swivel deck cannon with a tapered cylindrical barrel on a fork yoke that rotates on a vertical post pin, the barrel elevating in the yoke arm slots on trunnion pins. The post is a thick iron column with a flanged base plate, and the barrel has a cascabel knob at the breech and a flared muzzle.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0088_wall_thermostat_with_articulated_controls_e8ba9a72,wall_thermostat_with_articulated_controls,Wall thermostat with articulated controls,"A thermostat with a shallow rectangular body, a central dial, two side buttons, and a lower fan-mode slider. The dial rotates continuously about the center axis, the two side buttons depress independently as small prismatic controls, and the lower slider translates prismatically along its short guide. Residential wall thermostat scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0089_gear_assemblies_0a35f45a,gear_assemblies,Gear Assemblies,"An open gear train bench assembly. A steel side frame holds three parallel shafts with a large spur gear, an idler, and a smaller output gear, plus a handwheel on the input shaft. Each shaft is a revolute joint about its supported bearing axis, with the gears arranged in one plane and visibly meshed.",openai,gpt-5.5-2026-04-23,med,100,,
g55c_0090_revolving_door_d8d7f7c6,revolving_door,Revolving Door,A cold-climate four-wing revolving door with a fully enclosed drum vestibule and insulated panel wings. A central insulated post carries four wide insulated rectangular wings. The wing assembly rotates continuously about the vertical post axis.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_0091_keyboard_5a416043,keyboard,Keyboard,"A compact programming keyboard with a left-side macro column and a rotary knob above the arrows. The low case is a shallow rectangle with one oversized knob and two fold-out rear feet beneath the back edge. The keys move as short vertical prismatic plungers, the knob rotates on its shaft, and the rear feet rotate on their hinges under the case.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0092_observation_wheel_fe92ca12,observation_wheel,Observation wheel,A small amusement-park observation wheel with open gondola seats hanging below straight radial arms. The seat hangers remain clearly separate from the rim and spoke structure. The main wheel rotates continuously on its horizontal axle and each gondola rotates on its own short pivot to stay level. Fairground wheel scale.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_0093_simple_drying_rack_2b39f619,simple_drying_rack,Simple drying rack,"A fold-out drying rack with side wings. A central rack frame carries two wing frames and a lower support frame with hanging rails across the spans. Joints: each wing frame is revolute about its outer hinge line, and the lower support frame folds on its own revolute hinges. Offset one support so the profile reads more clearly from the side.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0094_hingeddoor_cabinet_ff9ae96f,hingeddoor_cabinet,Hinged-door cabinet,"A workshop storage cabinet with double steel doors and internal pegboard panels. The rigid body supports the two doors on exposed side hinges, and each door carries a rotary handle latch near the meeting stile. The doors rotate on vertical hinge axes at the cabinet sides, and the two handle latches rotate on their local pivots.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0095_car_sunroof_cassette_0c8869ce,car_sunroof_cassette,Car sunroof cassette,A retractable hard-panel sunroof cassette with a solid aluminum panel that slides rearward and under the roof. The panel slides prismatically on two side guide rails from the closed position into the rear roof cavity.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_0096_orthogonal_xz_stage_55da51e0,orthogonal_xz_stage,Orthogonal XZ stage,"An orthogonal XZ stage. A grounded base carries a horizontal slide and carriage, and the carriage supports a vertical Z slide with a small top pad. The lower X axis and the upper Z axis are prismatic joints on orthogonal horizontal and vertical directions.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0097_binoculars_4120d1f9,binoculars,Binoculars,"A classic wide-body porro-prism field binoculars with front objective housings wider than and offset from the rear eyepiece housings, connected by a knurled central hinge. A center-column focus knob sits between the eyepiece housings on a shared shaft, and each eyepiece diopter ring rotates independently on the rear housing end.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0098_dj_equipment_2ef133bc,dj_equipment,DJ equipment,A DJ effects chain stomp-box board with a rectangular tray base and three stomp-box effect units on hinged brackets. Each stomp-box body pivots on a revolute hinge at the back edge of its bracket for battery access. Control knobs on each unit rotate continuously.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_0099_bicycle_dropper_seatpost_assembly_5469f842,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"A dual-actuation dropper seatpost with a round outer tube, a telescoping inner tube, and two side-lever actuators. The inner tube slides prismatically inside the outer tube. Each side lever pivots on its own revolute hinge at the collar clamp ring.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0100_sluice_gate_with_vertical_lift_panel_a9207a6a,sluice_gate_with_vertical_lift_panel,Sluice gate with vertical lift panel,"A compact sluice mechanism with a rigid portal frame, a vertically moving barrier plate, and a top actuator bracket with a round wheel. The barrier plate slides prismatically through the frame guides, the actuator wheel rotates continuously about its axle, and a locking pawl at the bracket pivots on a small revolute joint beside the wheel. Practical gate-hardware scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0101_zippo_lighter_80516c9d,zippo_lighter,Zippo lighter,"A classic brushed-metal flip-top lighter with a rectangular outer case, a fitted inner chimney insert, and a striker wheel beside the wick opening. The lid rotates upward on a side-mounted revolute hinge, and the striker wheel spins continuously on its transverse axle between the chimney guards. Pocket-size metal object scale with realistic corner radii, hinge barrel spacing, and chimney perforations.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0102_refrigerator_with_hinged_doors_5815b7ab,refrigerator_with_hinged_doors,Refrigerator with hinged doors,"A pantry refrigerator with twin doors and fold-out lower bottle rails inside one door. The tall cabinet is divided into two side-by-side compartments, and one door carries a short folding bottle-retainer rail on the inside. The two doors rotate on vertical hinge axes at the cabinet sides, and the bottle rail rotates on a small hinge on the inner door panel.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0103_display_freezer_with_sliding_glass_lids_6b3a9655,display_freezer_with_sliding_glass_lids,Display freezer with sliding glass lids,"A compact display freezer with two framed glass sliders, a deep tub body, and a small drain-cover flap near one lower corner, plus a temperature-control knob on the end wall. the drain-cover flap sits as a real part in the lower shell, and the knob remains a separate control in the end panel. The glass lid panels slide prismatically on the top rails and the drain-cover flap rotates on a short hinge, and the temperature-control knob rotates continuously on its short shaft. Convenience-store freezer scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0104_lighthouse_with_rotating_beacon_assembly_3a6867ba,lighthouse_with_rotating_beacon_assembly,Lighthouse with rotating beacon assembly,"A seaside lighthouse lantern with a rotating lens carriage and a narrow door into the glass room. The lens carriage rides on a central shaft within the lantern, and the door is set into one facet of the outer lantern frame. The lens carriage rotates continuously about the central vertical axis, and the lantern door rotates on its vertical hinge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0105_clock_tower_with_rotating_hour_and_minute_hands_5c93737b,clock_tower_with_rotating_hour_and_minute_hands,Clock tower with rotating hour and minute hands,"A lighthouse clock tower with a tall cylindrical shaft, a gallery walkway ring, and a top lantern room. A clock face at the shaft mid-section has a minute hand rotating continuously and an hour hand rotating continuously on a coaxial joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0106_car_axles_cb404db1,car_axles,Car Axles,"An independent front suspension axle assembly with two stub-axle knuckles connected to a subframe by upper and lower wishbone arms and ball joints at each end. The steering knuckle is a forged piece with a spindle, a steering arm tab, and upper/lower ball-joint sockets, and the hub is a cylinder on the spindle carrying wheel lug bolts and a visible brake rotor flange. Proportions and hardware scale should feel authentic and grounded in real product design.",openai,gpt-5.5-2026-04-23,high,100,,
